#TYPE=EXTENDED 
#OBSCODE=HRHA 
#SOFTWARE=VPhot 3.1 
#DELIM=, 
#DATE=JD 
#OBSTYPE=CCD 
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES 
M15-S202,2455499.72426,-0.888,0.043,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S467,2455499.72426,0.653,0.110,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S705,2455499.72426,-1.061,0.008,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S675,2455499.72426,-0.713,0.005,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S708,2455499.72426,1.283,0.036,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S459,2455499.72426,-0.481,0.125,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1337,2455499.72426,-0.990,0.122,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2070,2455499.72426,0.186,0.022,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1335,2455499.72426,-1.084,0.136,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S223,2455499.72426,-0.866,0.128,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1333,2455499.72426,-1.342,0.041,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S700,2455499.72426,-1.139,0.007,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC488,2455499.72426,-3.822,0.074,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC484,2455499.72426,-3.925,0.071,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S452,2455499.72426,0.218,0.051,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1616,2455499.72426,1.332,0.037,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S215,2455499.72426,-1.502,0.109,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S490,2455499.72426,0.828,0.081,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S248,2455499.72426,-1.097,0.091,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1566,2455499.72426,0.659,0.019,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1564,2455499.72426,0.024,0.010,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S698,2455499.72426,-0.029,0.013,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S441,2455499.72426,-0.773,0.070,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S766,2455499.72426,-2.055,0.019,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S181,2455499.72426,-2.074,0.024,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S159,2455499.72426,-1.916,0.090,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2198,2455499.72426,0.433,0.028,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S174,2455499.72426,-1.067,0.053,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S504,2455499.72426,0.207,0.097,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S198,2455499.72426,-0.887,0.042,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S464,2455499.72426,-0.373,0.028,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1342,2455499.72426,-2.458,0.041,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC492,2455499.72426,-2.891,0.135,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S163,2455499.72426,-2.473,0.087,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S394,2455499.72426,0.337,0.037,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S709,2455499.72426,0.456,0.021,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2042,2455499.72426,-0.947,0.024,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2041,2455499.72426,0.010,0.017,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1689,2455499.72426,-1.691,0.016,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S382,2455499.72426,0.593,0.054,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S494,2455499.72426,0.733,0.041,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S453,2455499.72426,0.152,0.047,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1659,2455499.72426,0.476,0.018,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC725,2455499.72426,-2.604,0.080,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC347,2455499.72426,-1.184,0.270,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S407,2455499.72426,-1.672,0.017,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2062,2455499.72426,1.063,0.035,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S186,2455499.72426,-0.514,0.072,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1959,2455499.72426,-1.076,0.044,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC9,2455499.72426,-3.520,0.099,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1953,2455499.72426,0.675,0.140,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1952,2455499.72426,-1.327,0.017,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1502,2455499.72426,0.491,0.022,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S175,2455499.72426,-1.686,0.066,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S505,2455499.72426,-1.182,0.066,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S391,2455499.72426,-0.155,0.025,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S672,2455499.72426,1.816,0.037,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1970,2455499.72426,-0.014,0.079,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC460,2455499.72426,-2.477,0.159,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2058,2455499.72426,1.143,0.060,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2057,2455499.72426,0.262,0.021,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2055,2455499.72426,-0.090,0.021,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2054,2455499.72426,0.107,0.033,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S457,2455499.72426,-0.353,0.119,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S221,2455499.72426,-2.247,0.042,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S208,2455499.72426,-0.887,0.042,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S259,2455499.72426,-1.815,0.118,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S450,2455499.72426,-1.161,0.032,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S219,2455499.72426,-1.715,0.046,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC356,2455499.72426,-1.189,0.269,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2032,2455499.72426,-0.444,0.034,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2064,2455499.72426,1.362,0.038,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1544,2455499.72426,-1.214,0.005,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1543,2455499.72426,-0.609,0.006,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1567,2455499.72426,0.530,0.019,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S395,2455499.72426,-0.114,0.040,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2176,2455499.72426,-0.091,0.026,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S502,2455499.72426,0.954,0.161,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S718,2455499.72426,-1.470,0.004,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S233,2455499.72426,-2.283,0.040,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S388,2455499.72426,1.555,0.191,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1497,2455499.72426,-0.616,0.006,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1990,2455499.72426,1.061,0.041,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC821,2455499.72426,-1.916,0.090,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S462,2455499.72426,-0.834,0.061,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S380,2455499.72426,0.983,0.063,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S456,2455499.72426,-0.553,0.058,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1366,2455499.72426,-1.182,0.066,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2026,2455499.72426,-0.938,0.037,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1364,2455499.72426,0.733,0.107,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1363,2455499.72426,-1.084,0.091,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1362,2455499.72426,-1.185,0.270,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S495,2455499.72426,1.591,0.213,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1663,2455499.72426,-1.232,0.043,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S451,2455499.72426,-0.261,0.051,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1636,2455499.72426,0.578,0.021,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S253,2455499.72426,-2.258,0.093,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1633,2455499.72426,0.133,0.037,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S443,2455499.72426,-2.113,0.013,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S514,2455499.72426,0.590,0.069,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1558,2455499.72426,1.708,0.046,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S207,2455499.72426,-1.887,0.020,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1551,2455499.72426,-0.602,0.006,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S152,2455499.72426,-2.304,0.048,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2222,2455499.72426,-0.432,0.068,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC417,2455499.72426,-2.942,0.118,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S503,2455499.72426,-0.874,0.069,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S428,2455499.72426,-0.752,0.039,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC598,2455499.72426,-1.714,0.146,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1594,2455499.72426,1.520,0.053,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S419,2455499.72426,-1.335,0.047,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S389,2455499.72426,-1.523,0.014,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S712,2455499.72426,-1.435,0.004,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S425,2455499.72426,-0.473,0.087,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S679,2455499.72426,-1.535,0.004,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2038,2455499.72426,0.000,0.027,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1754,2455499.72426,-1.020,0.020,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2034,2455499.72426,-0.938,0.037,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S704,2455499.72426,-0.779,0.007,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S417,2455499.72426,-1.558,0.030,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1752,2455499.72426,0.667,0.037,SG,NO,ABS,M15-S1747,-4.220,M15-S1783,-3.971,1.55604,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S257,2455499.73672,-1.912,0.074,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S244,2455499.73672,-1.293,0.137,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1631,2455499.73672,1.589,0.048,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S155,2455499.73672,-1.254,0.264,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2047,2455499.73672,-0.267,0.012,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1606,2455499.73672,0.037,0.013,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S515,2455499.73672,0.111,0.053,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S156,2455499.73672,-0.554,0.087,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S162,2455499.73672,-1.823,0.099,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S204,2455499.73672,-0.637,0.077,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S694,2455499.73672,-0.188,0.014,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1980,2455499.73672,-0.643,0.044,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S437,2455499.73672,-1.267,0.079,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S201,2455499.73672,-0.843,0.046,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S429,2455499.73672,-0.628,0.070,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1729,2455499.73672,0.758,0.035,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1349,2455499.73672,-2.422,0.050,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1348,2455499.73672,-1.596,0.059,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1347,2455499.73672,0.210,0.078,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1346,2455499.73672,-2.763,0.092,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2006,2455499.73672,-0.008,0.038,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2005,2455499.73672,-0.447,0.054,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1343,2455499.73672,-0.677,0.182,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1722,2455499.73672,0.006,0.032,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1341,2455499.73672,-0.765,0.168,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1340,2455499.73672,-1.291,0.096,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S2000,2455499.73672,-1.626,0.007,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S177,2455499.73672,-1.285,0.079,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S216,2455499.73672,-1.308,0.133,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC750,2455499.73672,-2.422,0.121,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1649,2455499.73672,0.610,0.033,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1648,2455499.73672,0.486,0.025,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1619,2455499.73672,-0.871,0.008,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1617,2455499.73672,-0.002,0.015,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-AC681,2455499.73672,-1.131,0.285,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1614,2455499.73672,0.455,0.024,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1613,2455499.73672,0.526,0.020,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1522,2455499.73672,1.996,0.060,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
M15-S1996,2455499.73672,-1.208,0.038,SG,NO,ABS,M15-S1747,-4.226,M15-S1783,-3.951,1.68962,0,110114,NGC7078 K28 Sloan G first 23 images
