#TYPE=EXTENDED 
#OBSCODE=HRHA 
#SOFTWARE=VPhot 3.1 
#DELIM=, 
#DATE=JD 
#OBSTYPE=CCD 
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES 
M15-S1364,2455498.65944,0.706,0.111,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1363,2455498.65944,-1.214,0.085,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1362,2455498.65944,-1.276,0.239,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S495,2455498.65944,1.641,0.174,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1663,2455498.65944,-1.259,0.042,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S451,2455498.65944,-0.278,0.051,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1636,2455498.65944,0.639,0.017,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S253,2455498.65944,-2.391,0.084,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1633,2455498.65944,-0.050,0.031,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S443,2455498.65944,-2.134,0.012,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S514,2455498.65944,0.483,0.073,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1558,2455498.65944,1.782,0.042,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S207,2455498.65944,-1.933,0.017,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1551,2455498.65944,-0.612,0.006,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S152,2455498.65944,-2.289,0.049,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2222,2455498.65944,-0.397,0.082,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC417,2455498.65944,-2.963,0.101,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S503,2455498.65944,-0.935,0.037,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S428,2455498.65944,-0.700,0.036,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC598,2455498.65944,-1.706,0.143,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1594,2455498.65944,1.464,0.060,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S419,2455498.65944,-1.951,0.030,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S389,2455498.65944,-1.542,0.012,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S712,2455498.65944,-1.434,0.004,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S425,2455498.65944,-0.472,0.088,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S679,2455498.65944,-1.555,0.004,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2038,2455498.65944,0.043,0.025,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1754,2455498.65944,-1.139,0.016,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2034,2455498.65944,-0.945,0.037,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S704,2455498.65944,-0.798,0.006,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S417,2455498.65944,-1.545,0.028,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1752,2455498.65944,0.605,0.042,SG,NO,ABS,M15-S1747,-4.331,M15-S1783,-4.124,1.16997,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S257,2455498.67203,-1.920,0.072,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S244,2455498.67203,-1.525,0.117,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1631,2455498.67203,1.478,0.038,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S155,2455498.67203,-1.285,0.304,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2047,2455498.67203,-0.288,0.012,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1606,2455498.67203,-0.003,0.012,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S515,2455498.67203,0.110,0.047,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S156,2455498.67203,-0.620,0.090,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S162,2455498.67203,-1.661,0.104,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S204,2455498.67203,-0.628,0.087,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S694,2455498.67203,-0.239,0.011,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1980,2455498.67203,-0.538,0.042,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S437,2455498.67203,-1.284,0.069,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S201,2455498.67203,-0.888,0.043,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S429,2455498.67203,-0.287,0.066,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1729,2455498.67203,0.669,0.035,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1349,2455498.67203,-2.458,0.045,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1348,2455498.67203,-1.623,0.051,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1347,2455498.67203,0.408,0.093,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1346,2455498.67203,-2.478,0.084,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2006,2455498.67203,0.012,0.034,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2005,2455498.67203,-0.576,0.045,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1343,2455498.67203,-0.819,0.193,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1722,2455498.67203,-0.003,0.029,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1341,2455498.67203,-0.667,0.192,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1340,2455498.67203,-1.212,0.085,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2000,2455498.67203,-1.637,0.007,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S177,2455498.67203,-1.436,0.078,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S216,2455498.67203,-1.496,0.118,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC750,2455498.67203,-2.248,0.155,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1649,2455498.67203,0.522,0.024,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1648,2455498.67203,0.410,0.023,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1619,2455498.67203,-0.917,0.008,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1617,2455498.67203,-0.067,0.012,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC681,2455498.67203,-0.821,0.330,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1614,2455498.67203,0.419,0.024,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1613,2455498.67203,0.489,0.018,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1522,2455498.67203,1.916,0.049,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1996,2455498.67203,-1.197,0.034,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1995,2455498.67203,0.220,0.016,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S182,2455498.67203,-1.680,0.059,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S225,2455498.67203,-2.103,0.077,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2207,2455498.67203,-1.263,0.021,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1991,2455498.67203,1.433,0.070,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S206,2455498.67203,-0.582,0.091,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S205,2455498.67203,-1.955,0.027,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2203,2455498.67203,-1.035,0.023,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S189,2455498.67203,-0.606,0.064,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1083,2455498.67203,0.321,0.020,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S426,2455498.67203,0.820,0.445,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S405,2455498.67203,-1.195,0.041,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S387,2455498.67203,0.761,0.040,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1983,2455498.67203,0.041,0.135,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S187,2455498.67203,-2.033,0.020,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S710,2455498.67203,-1.889,0.004,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S423,2455498.67203,-1.461,0.040,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S677,2455498.67203,-0.623,0.006,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1359,2455498.67203,-1.646,0.032,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1357,2455498.67203,-2.119,0.103,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1354,2455498.67203,-1.615,0.053,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1733,2455498.67203,0.366,0.026,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1351,2455498.67203,-1.445,0.172,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1350,2455498.67203,-1.621,0.044,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S217,2455498.67203,-1.452,0.059,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2025,2455498.67203,0.167,0.034,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S153,2455498.67203,-2.253,0.051,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC307,2455498.67203,-2.688,0.128,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1585,2455498.67203,0.849,0.043,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S400,2455498.67203,0.246,0.037,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1580,2455498.67203,1.211,0.040,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S377,2455498.67203,0.648,0.054,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S183,2455498.67203,-1.062,0.125,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S192,2455498.67203,-0.820,0.084,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1962,2455498.67203,-0.237,0.078,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1961,2455498.67203,0.458,0.204,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2215,2455498.67203,-0.249,0.041,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S722,2455498.67203,-0.548,0.008,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S506,2455498.67203,-1.430,0.048,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2210,2455498.67203,1.433,0.070,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S689,2455498.67203,1.245,0.021,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S714,2455498.67203,-0.223,0.013,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1486,2455498.67203,1.589,0.028,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S466,2455498.67203,-1.081,0.033,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S681,2455498.67203,0.068,0.009,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2067,2455498.67203,-0.295,0.017,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2066,2455498.67203,0.122,0.021,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2065,2455498.67203,0.918,0.027,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1782,2455498.67203,-0.753,0.011,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S458,2455498.67203,-0.744,0.086,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S222,2455498.67203,-1.488,0.053,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1702,2455498.67203,-1.732,0.014,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC810,2455498.67203,-1.660,0.059,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-AC812,2455498.67203,-1.837,0.102,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S455,2455498.67203,-0.521,0.058,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S432,2455498.67203,-2.091,0.022,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S195,2455498.67203,-0.177,0.140,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S499,2455498.67203,1.032,0.088,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2195,2455498.67203,-1.305,0.042,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S447,2455498.67203,1.229,0.214,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1599,2455498.67203,0.129,0.032,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S211,2455498.67203,-2.201,0.043,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S188,2455498.67203,-0.672,0.083,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S154,2455498.67203,-1.285,0.304,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S726,2455498.67203,-1.531,0.014,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1977,2455498.67203,0.102,0.072,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1976,2455498.67203,0.086,0.019,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1975,2455498.67203,1.568,0.045,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S180,2455498.67203,-0.672,0.083,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S396,2455498.67203,0.060,0.055,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1526,2455498.67203,1.051,0.019,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2189,2455498.67203,1.569,0.061,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S261,2455498.67203,-1.054,0.158,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2186,2455498.67203,-0.294,0.050,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1338,2455498.67203,-0.678,0.113,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S507,2455498.67203,-0.271,0.043,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1334,2455498.67203,-1.324,0.067,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S393,2455498.67203,0.767,0.040,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1332,2455498.67203,-1.264,0.072,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S686,2455498.67203,1.382,0.026,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1827,2455498.67203,0.518,0.048,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S202,2455498.67203,-0.897,0.043,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S467,2455498.67203,0.728,0.110,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S705,2455498.67203,-1.072,0.008,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S675,2455498.67203,-0.713,0.006,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S708,2455498.67203,1.401,0.042,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S459,2455498.67203,-0.156,0.163,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S1337,2455498.67203,-1.058,0.130,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
M15-S2070,2455498.67203,0.143,0.022,SG,NO,ABS,M15-S1747,-4.213,M15-S1783,-3.965,1.21276,0,110114,NGC7078 K28 Sloan G next 21 images
